ID,SwitchName,Port,Status,SystemName_Port,SystemWWN,AirRackName,AirRackPort
732,L1-DCX-126AJ-SW12_VS50,B12_11,RITM0406878,DQAI044_C1_C3_P1,10:00:00:00:C9:D8:D5:41,146AK_AIR/62 AI_MDA,M_P12
733,L1-DCX-126AJ-SW12_VS50,B12_12,RITM0406878,DQAI044_C1_C4_P0,10:00:00:00:C9:D8:DC:5E,146AK_AIR/62 AI_MDA,N_P01
734,L1-DCX-126AJ-SW12_VS50,B12_13,RITM0406878,DQAI044_C1_C4_P1,10:00:00:00:C9:D8:DC:5F,146AK_AIR/62 AI_MDA,N_P02
735,L1-DCX-126AJ-SW12_VS50,B12_14,RITM0406878,DQAI033_C1_C1_P0,,146AK_AIR/62 AI_MDA,N_P03
736,L1-DCX-126AJ-SW12_VS50,B12_15,RITM0406878,DQAI033_C1_C1_P1,,146AK_AIR/62 AI_MDA,N_P04
737,L1-DCX-126AJ-SW12_VS50,B12_16,RITM0406878,DQAI033_C1_C2_P0,10:00:00:00:C9:D9:5D:34,146AK_AIR/62 AI_MDA,N_P05
738,L1-DCX-126AJ-SW12_VS50,B12_17,RITM0406878,DQAI033_C1_C2_P1,10:00:00:00:C9:D9:5D:35,146AK_AIR/62 AI_MDA,N_P06
739,L1-DCX-126AJ-SW12_VS50,B12_18,RITM0406878,DQAI033_C1_C3_P0,10:00:00:00:C9:D9:4D:3A,146AK_AIR/62 AI_MDA,N_P07
740,L1-DCX-126AJ-SW12_VS50,B12_19,RITM0406878,DQAI033_C1_C3_P1,10:00:00:00:C9:D9:4D:3B,146AK_AIR/62 AI_MDA,N_P08
741,L1-DCX-126AJ-SW12_VS50,B12_20,RITM0406878,DQAI033_C1_C4_P0,10:00:00:00:C9:D9:5D:5A,146AK_AIR/62 AI_MDA,N_P09
742,L1-DCX-126AJ-SW12_VS50,B12_21,RITM0406878,DQAI033_C1_C4_P1,10:00:00:00:C9:D9:5D:5B,146AK_AIR/62 AI_MDA,N_P10
743,L1-DCX-126AJ-SW12_VS50,B12_22,RITM0406878,DQAI033_C2_P1,,146AK_AIR/62 AI_MDA,N_P11
744,L1-DCX-126AJ-SW12_VS50,B12_23,RITM0406878,DQAI033_C2_P2,,146AK_AIR/62 AI_MDA,N_P12
745,L1-DCX-126AJ-SW12_VS50,B12_24,RITM0406878, ,10:00:00:00:C9:BA:21:FA, , 
746,L1-DCX-126AJ-SW12_VS50,B12_25,RITM0406878, ,10:00:00:00:C9:BA:21:FB, , 
747,L1-DCX-126AJ-SW12_VS50,B12_26,RITM0406878, ,10:00:00:00:C9:BA:26:42, , 
748,L1-DCX-126AJ-SW12_VS50,B12_27,RITM0406878, ,10:00:00:00:C9:BA:26:43, , 
749,L1-DCX-126AJ-SW12_VS50,B12_28,RITM0406878,DQAF1151_C6_P0,10:00:00:90:FA:B3:AA:95,146AQ_AIR/62 AI_MDA,F_P11
750,L1-DCX-126AJ-SW12_VS50,B12_29,RITM0406878,DQAF1151_C6_P1,10:00:00:90:FA:B3:AA:96,146AQ_AIR/62 AI_MDA,F_P12
751,L1-DCX-126AJ-SW12_VS50,B12_30,RITM0406878,DQAF1151_C7_P0,,146AQ_AIR/62 AI_MDA,G_P01
752,L1-DCX-126AJ-SW12_VS50,B12_31,RITM0406878,DQAF1151_C7_P1,,146AQ_AIR/62 AI_MDA,G_P02
753,L1-DCX-126AJ-SW12_VS50,B12_32,RITM0406878,DQAF1151_C8_P0,,146AQ_AIR/62 AI_MDA,G_P03
754,L1-DCX-126AJ-SW12_VS50,B12_33,RITM0406878,DQAF1151_C8_P1,,146AQ_AIR/62 AI_MDA,G_P04
755,L1-DCX-126AJ-SW12_VS50,B12_34,RITM0406878,DQAF1151_C9_P0,,146AQ_AIR/62 AI_MDA,G_P05
756,L1-DCX-126AJ-SW12_VS50,B12_35,RITM0406878,DQAF1151_C9_P1,,146AQ_AIR/62 AI_MDA,G_P06
757,L1-DCX-126AJ-SW12_VS50,B12_36,Open, ,, , 
758,L1-DCX-126AJ-SW12_VS50,B12_37,Open, ,, , 
759,L1-DCX-126AJ-SW12_VS50,B12_38,Open, ,, , 
760,L1-DCX-126AJ-SW12_VS50,B12_39,Open, ,, , 
761,L1-DCX-126AJ-SW12_VS50,B12_40,Open, ,, , 
762,L1-DCX-126AJ-SW12_VS50,B12_41,Open, ,, , 
763,L1-DCX-126AJ-SW12_VS50,B12_42,Open, ,, , 
764,L1-DCX-126AJ-SW12_VS50,B12_43,Open, ,, , 
765,L1-DCX-126AJ-SW12_VS50,B12_44,Open, ,, , 
766,L1-DCX-126AJ-SW12_VS50,B12_45,Open, ,, , 
767,L1-DCX-126AJ-SW12_VS50,B12_46,Open, ,, , 
768,L1-DCX-126AJ-SW12_VS50,B12_47,Open, ,, , 
769,L1-DCX-126AK-SW13_VS50,B01_00,Reserved, ,, , 
770,L1-DCX-126AK-SW13_VS50,B01_01,Reserved, ,, , 
771,L1-DCX-126AK-SW13_VS50,B01_02,Reserved, ,, , 
772,L1-DCX-126AK-SW13_VS50,B01_03,Reserved, ,, , 
773,L1-DCX-126AK-SW13_VS50,B01_04,Online,OFHN1_01_08,50:00:09:73:A8:1D:28:08,126AE_AIR/62AG_MDA,C_P03
774,L1-DCX-126AK-SW13_VS50,B01_05,Online,OFHN1_02_08,50:00:09:73:A8:1D:28:48,126AE_AIR/62AG_MDA,C_P04
775,L1-DCX-126AK-SW13_VS50,B01_06,Online,OLBN1_01_04,50:00:09:73:98:02:7C:04,126AZ_AIR/62 AJ_MDA,A_P05
776,L1-DCX-126AK-SW13_VS50,B01_07,Online,OLBN1_01_07,50:00:09:73:98:02:7C:07,126AZ_AIR/62 AJ_MDA,A_P06
777,L1-DCX-126AK-SW13_VS50,B01_08,Online,OLBN1_01_09,50:00:09:73:98:02:7C:09,126AZ_AIR/62 AJ_MDA,A_P07
778,L1-DCX-126AK-SW13_VS50,B01_09,Online,OLBN1_01_10,50:00:09:73:98:02:7C:0A,126AZ_AIR/62 AJ_MDA,A_P08
779,L1-DCX-126AK-SW13_VS50,B01_10,Online,OWEN1_01_04,50:00:09:73:B0:08:48:04,132AM_AIR/62AH_MDA,C_P09
780,L1-DCX-126AK-SW13_VS50,B01_11,Online,OWEN1_01_05,50:00:09:73:B0:08:48:05,132AM_AIR/62AH_MDA,C_P10
781,L1-DCX-126AK-SW13_VS50,B01_12,Online,OWEN1_01_06,50:00:09:73:B0:08:48:06,132AM_AIR/62AH_MDA,C_P11
782,L1-DCX-126AK-SW13_VS50,B01_13,Online,OWEN1_01_07,50:00:09:73:B0:08:48:07,132AM_AIR/62AH_MDA,C_P12
783,L1-DCX-126AK-SW13_VS50,B01_14,Online,OTUN1_07E_P0,50:00:09:72:08:36:F5:18,142AM_AIR/62AH_MDA,A_P05
784,L1-DCX-126AK-SW13_VS50,B01_15,Online,OTUN1_07E_P1,50:00:09:72:08:36:F5:19,142AM_AIR/62AH_MDA,A_P06
785,L1-DCX-126AK-SW13_VS50,B01_16,Online,OTUN1_07F_P0,50:00:09:72:08:36:F5:58,142AM_AIR/62AH_MDA,A_P07
786,L1-DCX-126AK-SW13_VS50,B01_17,Online,OTUN1_07F_P1,50:00:09:72:08:36:F5:59,142AM_AIR/62AH_MDA,A_P08
787,L1-DCX-126AK-SW13_VS50,B01_18,Online,OTUN1_07G_P0,50:00:09:72:08:36:F5:98,142AM_AIR/62AH_MDA,A_P09
788,L1-DCX-126AK-SW13_VS50,B01_19,Online,OTUN1_07H_P0,50:00:09:72:08:36:F5:D8,142AM_AIR/62AH_MDA,A_P10
789,L1-DCX-126AK-SW13_VS50,B01_20,Online,OTUN1_07H_P1,50:00:09:72:08:36:F5:D9,142AM_AIR/62AH_MDA,A_P11
790,L1-DCX-126AK-SW13_VS50,B01_21,Online, ,, , 
791,L1-DCX-126AK-SW13_VS50,B01_22,Online, ,, , 
792,L1-DCX-126AK-SW13_VS50,B01_23,Online, ,, , 
793,L1-DCX-126AK-SW13_VS50,B01_24,Online,DQAF1247_S6_P1,50:06:0B:00:00:3B:75:C4,142AZ_AIR/62 AI_MDA,D_P07
794,L1-DCX-126AK-SW13_VS50,B01_25,Open, ,, , 
795,L1-DCX-126AK-SW13_VS50,B01_26,Online,DQAF5072_S1_P0,10:00:00:90:FA:1C:F7:28,146AQ_AIR/62 AI_MDA,B_P07
796,L1-DCX-126AK-SW13_VS50,B01_27,VMDown,DQAF1208_S3_P0,,146AK_AIR/62 AI_MDA,I_P01
797,L1-DCX-126AK-SW13_VS50,B01_28,Online,DQAF1212_S1_P0,10:00:00:00:C9:90:D2:78,146AK_AIR/62 AI_MDA,I_P07
798,L1-DCX-126AK-SW13_VS50,B01_29,Online,DQAH117_S1_P0,10:00:00:00:C9:B1:4C:34,146AK_AIR/62 AI_MDA,J_P07
799,L1-DCX-126AK-SW13_VS50,B01_30,Online,DQAH118_S1_P0,10:00:00:00:C9:FC:3B:3C,146AK_AIR/62 AI_MDA,J_P11
800,L1-DCX-126AK-SW13_VS50,B01_31,Online,DQAH225_S3_P0,10:00:00:00:C9:90:D7:F0,146AK_AIR/62 AI_MDA,K_P09
801,L1-DCX-126AK-SW13_VS50,B01_32,Online,DQAF3057_S1_P1,21:00:00:24:FF:3E:93:DA,146AK_AIR/62 AI_MDA,L_P01
802,L1-DCX-126AK-SW13_VS50,B01_33,Online,DQAF3058_S1_P0,10:00:00:00:C9:91:B2:1E,146AK_AIR/62 AI_MDA,L_P05
803,L1-DCX-126AK-SW13_VS50,B01_34,Online,DQAF1211_S4_P0,10:00:00:00:C9:90:D4:60,146AK_AIR/62 AI_MDA,I_P05
804,L1-DCX-126AK-SW13_VS50,B01_35,TASK0784585,DQAF0011_S1_P0,10:00:00:90:FA:1C:EE:B6,146AK_AIR/62 AI_MDA,J_P01
805,L1-DCX-126AK-SW13_VS50,B01_36,Online,DQAF0011_S1_P1,10:00:00:90:FA:1C:EE:B7,146AK_AIR/62 AI_MDA,J_P02
806,L1-DCX-126AK-SW13_VS50,B01_37,Online,DQAF0011_S2_P0,,146AK_AIR/62 AI_MDA,J_P03
807,L1-DCX-126AK-SW13_VS50,B01_38,Online,DQAF0013_S1_P0,,146AE_AIR/62AH_MDA,M_P07
808,L1-DCX-126AK-SW13_VS50,B01_39,Online,DQAF0013_S4_P0,10:00:00:00:C9:9D:DD:C8,146AE_AIR/62AH_MDA,M_P11
809,L1-DCX-126AK-SW13_VS50,B01_40,RITM0405624, ,, , 
810,L1-DCX-126AK-SW13_VS50,B01_41,RITM0405624,OWFN1_03_08,50:00:09:73:B0:0B:60:88,136BI_AIR/62 AI_MDA,B_P01
811,L1-DCX-126AK-SW13_VS50,B01_42,RITM0405624,OWFN1_03_09,50:00:09:73:B0:0B:60:89,136BI_AIR/62 AI_MDA,B_P02
812,L1-DCX-126AK-SW13_VS50,B01_43,RITM0431496,OLDN1_02_06,50:00:09:73:98:02:88:46,126AZ_AIR/62 AJ_MDA,D_P05
813,L1-DCX-126AK-SW13_VS50,B01_44,RITM0431496,OLDN1_02_07,50:00:09:73:98:02:88:47,126AZ_AIR/62 AJ_MDA,D_P06
814,L1-DCX-126AK-SW13_VS50,B01_45,RITM0431496,OLDN1_03_06,50:00:09:73:98:02:88:86,126AZ_AIR/62 AJ_MDA,D_P07
815,L1-DCX-126AK-SW13_VS50,B01_46,RITM0431496,OLDN1_03_07,50:00:09:73:98:02:88:87,126AZ_AIR/62 AJ_MDA,D_P08
816,L1-DCX-126AK-SW13_VS50,B01_47,Open, ,, , 
817,L1-DCX-126AK-SW13_VS50,B02_00,Reserved, ,, , 
818,L1-DCX-126AK-SW13_VS50,B02_01,Reserved, ,, , 
819,L1-DCX-126AK-SW13_VS50,B02_02,Reserved, ,, , 
820,L1-DCX-126AK-SW13_VS50,B02_03,Reserved, ,, , 
821,L1-DCX-126AK-SW13_VS50,B02_04,Online,OFHN1_03_08,50:00:09:73:A8:1D:28:88,126AE_AIR/62AG_MDA,C_P05
822,L1-DCX-126AK-SW13_VS50,B02_05,Online,OFHN1_03_09,50:00:09:73:A8:1D:28:89,126AE_AIR/62AG_MDA,C_P06
823,L1-DCX-126AK-SW13_VS50,B02_06,Online,OLBN1_02_04,50:00:09:73:98:02:7C:44,126AZ_AIR/62 AJ_MDA,A_P09
824,L1-DCX-126AK-SW13_VS50,B02_07,Online,OLBN1_02_07,50:00:09:73:98:02:7C:47,126AZ_AIR/62 AJ_MDA,A_P10
825,L1-DCX-126AK-SW13_VS50,B02_08,Online,OLBN1_02_09,50:00:09:73:98:02:7C:49,126AZ_AIR/62 AJ_MDA,A_P11
826,L1-DCX-126AK-SW13_VS50,B02_09,Online,OLBN1_02_10,50:00:09:73:98:02:7C:4A,126AZ_AIR/62 AJ_MDA,A_P12
827,L1-DCX-126AK-SW13_VS50,B02_10,Online,OWEN1_01_28,50:00:09:73:B0:08:48:1C,132AM_AIR/62AH_MDA,D_P01
828,L1-DCX-126AK-SW13_VS50,B02_11,Online,OWEN1_01_29,50:00:09:73:B0:08:48:1D,132AM_AIR/62AH_MDA,D_P02
829,L1-DCX-126AK-SW13_VS50,B02_12,Online,OWEN1_01_30,50:00:09:73:B0:08:48:1E,132AM_AIR/62AH_MDA,D_P03
830,L1-DCX-126AK-SW13_VS50,B02_13,Online,OWEN1_01_31,50:00:09:73:B0:08:48:1F,132AM_AIR/62AH_MDA,D_P04
831,L1-DCX-126AK-SW13_VS50,B02_14,Online,OTUN1_08E_P0,50:00:09:72:08:36:F5:1C,142AM_AIR/62AH_MDA,A_P12
832,L1-DCX-126AK-SW13_VS50,B02_15,Online,OTUN1_08E_P1,50:00:09:72:08:36:F5:1D,142AM_AIR/62AH_MDA,B_P01
833,L1-DCX-126AK-SW13_VS50,B02_16,Online,OTUN1_08F_P0,50:00:09:72:08:36:F5:5C,142AM_AIR/62AH_MDA,B_P02
834,L1-DCX-126AK-SW13_VS50,B02_17,Online,OTUN1_08F_P1,50:00:09:72:08:36:F5:5D,142AM_AIR/62AH_MDA,B_P03
835,L1-DCX-126AK-SW13_VS50,B02_18,Online,OTUN1_08G_P0,50:00:09:72:08:36:F5:9C,142AM_AIR/62AH_MDA,B_P04
836,L1-DCX-126AK-SW13_VS50,B02_19,Online,OTUN1_08H_P0,50:00:09:72:08:36:F5:DC,142AM_AIR/62AH_MDA,B_P05
837,L1-DCX-126AK-SW13_VS50,B02_20,Online,OTUN1_09E_P0,50:00:09:72:08:36:F5:20,142AM_AIR/62AH_MDA,B_P06
838,L1-DCX-126AK-SW13_VS50,B02_21,Online, ,, , 
839,L1-DCX-126AK-SW13_VS50,B02_22,Online, ,, , 
840,L1-DCX-126AK-SW13_VS50,B02_23,Online, ,, , 
841,L1-DCX-126AK-SW13_VS50,B02_24,Online,DQAF1247_S6_P2,50:06:0B:00:00:3B:75:C6,142AZ_AIR/62 AI_MDA,D_P08
842,L1-DCX-126AK-SW13_VS50,B02_25,Open, ,, , 
843,L1-DCX-126AK-SW13_VS50,B02_26,Online,DQAF5072_S1_P1,10:00:00:90:FA:1C:F7:29,146AQ_AIR/62 AI_MDA,B_P08
844,L1-DCX-126AK-SW13_VS50,B02_27,VMDown,DQAF1208_S3_P1,,146AK_AIR/62 AI_MDA,I_P02
845,L1-DCX-126AK-SW13_VS50,B02_28,Online,DQAF1212_S1_P1,10:00:00:00:C9:90:D2:79,146AK_AIR/62 AI_MDA,I_P08
846,L1-DCX-126AK-SW13_VS50,B02_29,Online,DQAH117_S1_P1,10:00:00:00:C9:B1:4C:35,146AK_AIR/62 AI_MDA,J_P08
847,L1-DCX-126AK-SW13_VS50,B02_30,Online,DQAH118_S1_P1,10:00:00:00:C9:FC:3B:3D,146AK_AIR/62 AI_MDA,J_P12
848,L1-DCX-126AK-SW13_VS50,B02_31,Online,DQAH225_S3_P1,10:00:00:00:C9:90:D7:F1,146AK_AIR/62 AI_MDA,K_P10
849,L1-DCX-126AK-SW13_VS50,B02_32,Online,DQAF3057_S1_P2,21:00:00:24:FF:3E:93:DB,146AK_AIR/62 AI_MDA,L_P02
850,L1-DCX-126AK-SW13_VS50,B02_33,Online,DQAF3058_S1_P1,10:00:00:00:C9:91:B2:1F,146AK_AIR/62 AI_MDA,L_P06
851,L1-DCX-126AK-SW13_VS50,B02_34,Online,DQAF1211_S4_P1,10:00:00:00:C9:90:D4:61,146AK_AIR/62 AI_MDA,I_P06
852,L1-DCX-126AK-SW13_VS50,B02_35,Online,DQAF0011_S2_P1,,146AK_AIR/62 AI_MDA,J_P04
853,L1-DCX-126AK-SW13_VS50,B02_36,Online,DQAF0011_S3_P0,10:00:00:90:FA:1C:E5:50,146AK_AIR/62 AI_MDA,J_P05
854,L1-DCX-126AK-SW13_VS50,B02_37,Online,DQAF0011_S3_P1,10:00:00:90:FA:1C:E5:51,146AK_AIR/62 AI_MDA,J_P06
855,L1-DCX-126AK-SW13_VS50,B02_38,Online,DQAF0013_S1_P1,,146AE_AIR/62AH_MDA,M_P08
856,L1-DCX-126AK-SW13_VS50,B02_39,Online,DQAF0013_S4_P1,10:00:00:00:C9:9D:DD:C9,146AE_AIR/62AH_MDA,M_P12
857,L1-DCX-126AK-SW13_VS50,B02_40,Open, ,, , 
858,L1-DCX-126AK-SW13_VS50,B02_41,Open, ,, , 
859,L1-DCX-126AK-SW13_VS50,B02_42,Open, ,, , 
860,L1-DCX-126AK-SW13_VS50,B02_43,Open, ,, , 
861,L1-DCX-126AK-SW13_VS50,B02_44,Open, ,, , 
862,L1-DCX-126AK-SW13_VS50,B02_45,Open, ,, , 
863,L1-DCX-126AK-SW13_VS50,B02_46,Open, ,, , 
864,L1-DCX-126AK-SW13_VS50,B02_47,Open, ,, , 
865,L1-DCX-126AK-SW13_VS50,B03_00,Reserved, ,, , 
866,L1-DCX-126AK-SW13_VS50,B03_01,Reserved, ,, , 
867,L1-DCX-126AK-SW13_VS50,B03_02,Reserved, ,, , 
868,L1-DCX-126AK-SW13_VS50,B03_03,Reserved, ,, , 
869,L1-DCX-126AK-SW13_VS50,B03_04,Online,OFHN1_03_11,50:00:09:73:A8:1D:28:8B,126AE_AIR/62AG_MDA,C_P07
870,L1-DCX-126AK-SW13_VS50,B03_05,Online,OFHN1_04_08,50:00:09:73:A8:1D:28:C8,126AE_AIR/62AG_MDA,C_P08
871,L1-DCX-126AK-SW13_VS50,B03_06,Online,OLBN1_03_04,50:00:09:73:98:02:7C:84,126AZ_AIR/62 AJ_MDA,B_P01
872,L1-DCX-126AK-SW13_VS50,B03_07,Online,OLBN1_03_05,50:00:09:73:98:02:7C:85,126AZ_AIR/62 AJ_MDA,B_P02
873,L1-DCX-126AK-SW13_VS50,B03_08,Online,OLBN1_03_06,50:00:09:73:98:02:7C:86,126AZ_AIR/62 AJ_MDA,B_P03
874,L1-DCX-126AK-SW13_VS50,B03_09,Online,OLBN1_03_07,50:00:09:73:98:02:7C:87,126AZ_AIR/62 AJ_MDA,B_P04
875,L1-DCX-126AK-SW13_VS50,B03_10,Online,OWEN1_02_04,50:00:09:73:B0:08:48:44,132AM_AIR/62AH_MDA,D_P05
876,L1-DCX-126AK-SW13_VS50,B03_11,Online,OWEN1_02_05,50:00:09:73:B0:08:48:45,132AM_AIR/62AH_MDA,D_P06
877,L1-DCX-126AK-SW13_VS50,B03_12,Online,OWEN1_02_06,50:00:09:73:B0:08:48:46,132AM_AIR/62AH_MDA,D_P07
878,L1-DCX-126AK-SW13_VS50,B03_13,Online,OWEN1_02_07,50:00:09:73:B0:08:48:47,132AM_AIR/62AH_MDA,D_P08
879,L1-DCX-126AK-SW13_VS50,B03_14,Online,OTUN1_09F_P0,50:00:09:72:08:36:F5:60,142AM_AIR/62AH_MDA,B_P07
880,L1-DCX-126AK-SW13_VS50,B03_15,Online,OTUN1_09F_P1,50:00:09:72:08:36:F5:61,142AM_AIR/62AH_MDA,B_P08
881,L1-DCX-126AK-SW13_VS50,B03_16,Online,OTUN1_09G_P0,50:00:09:72:08:36:F5:A0,142AM_AIR/62AH_MDA,B_P09
882,L1-DCX-126AK-SW13_VS50,B03_17,Online,OTUN1_09G_P1,50:00:09:72:08:36:F5:A1,142AM_AIR/62AH_MDA,B_P10
883,L1-DCX-126AK-SW13_VS50,B03_18,Online,OTUN1_09H_P0,50:00:09:72:08:36:F5:E0,142AM_AIR/62AH_MDA,B_P11
884,L1-DCX-126AK-SW13_VS50,B03_19,Online,OTUN1_09H_P1,50:00:09:72:08:36:F5:E1,142AM_AIR/62AH_MDA,B_P12
885,L1-DCX-126AK-SW13_VS50,B03_20,Online,OTUN1_10E_P0,50:00:09:72:08:36:F5:24,142AM_AIR/62AH_MDA,C_P01
886,L1-DCX-126AK-SW13_VS50,B03_21,Online, ,, , 
887,L1-DCX-126AK-SW13_VS50,B03_22,Online, ,, , 
888,L1-DCX-126AK-SW13_VS50,B03_23,Online, ,, , 
889,L1-DCX-126AK-SW13_VS50,B03_24,Online,DQAF1247_S7_P1,50:06:0B:00:00:3B:6E:A8,142AZ_AIR/62 AI_MDA,D_P09
890,L1-DCX-126AK-SW13_VS50,B03_25,Open, ,, , 
891,L1-DCX-126AK-SW13_VS50,B03_26,Online,DQAF5072_S2_P0,10:00:00:90:FA:07:A1:92,146AQ_AIR/62 AI_MDA,B_P09
892,L1-DCX-126AK-SW13_VS50,B03_27,Online,DQAF1208_S4_P0,10:00:00:00:C9:93:80:48,146AK_AIR/62 AI_MDA,I_P03
893,L1-DCX-126AK-SW13_VS50,B03_28,Online,DQAF1212_S4_P0,10:00:00:00:C9:90:D2:82,146AK_AIR/62 AI_MDA,I_P09
894,L1-DCX-126AK-SW13_VS50,B03_29,Online,DQAH117_S2_P0,10:00:00:00:C9:FC:46:DA,146AK_AIR/62 AI_MDA,J_P09
895,L1-DCX-126AK-SW13_VS50,B03_30,Online,DQAH118_S2_P0,10:00:00:90:FA:18:0D:A0,146AK_AIR/62 AI_MDA,K_P01
896,L1-DCX-126AK-SW13_VS50,B03_31,Online,DQAH225_S4_P0,10:00:00:00:C9:90:D8:78,146AK_AIR/62 AI_MDA,K_P11
897,L1-DCX-126AK-SW13_VS50,B03_32,Online,DQAF3057_S2_P1,21:00:00:24:FF:3E:93:6E,146AK_AIR/62 AI_MDA,L_P03
898,L1-DCX-126AK-SW13_VS50,B03_33,Online,DQAF3058_S4_P0,10:00:00:00:C9:9F:87:BA,146AK_AIR/62 AI_MDA,L_P07
899,L1-DCX-126AK-SW13_VS50,B03_34,Online,DQAF1213_S4_P0,10:00:00:00:C9:BC:03:88,146AK_AIR/62 AI_MDA,I_P11
900,L1-DCX-126AK-SW13_VS50,B03_35,Online,DQAH224_S2_P0,10:00:00:00:C9:A0:1A:E2,146AK_AIR/62 AI_MDA,K_P03
901,L1-DCX-126AK-SW13_VS50,B03_36,Online,DQAH224_S2_P1,10:00:00:00:C9:A0:1A:E3,146AK_AIR/62 AI_MDA,K_P04
902,L1-DCX-126AK-SW13_VS50,B03_37,Online,DQAH224_S3_P0,10:00:00:00:C9:9D:DD:E2,146AK_AIR/62 AI_MDA,K_P05
903,L1-DCX-126AK-SW13_VS50,B03_38,VMDown,DQAF0013_S2_P0,,146AE_AIR/62AH_MDA,M_P09
904,L1-DCX-126AK-SW13_VS50,B03_39,Open, ,, , 
905,L1-DCX-126AK-SW13_VS50,B03_40,Open, ,, , 
906,L1-DCX-126AK-SW13_VS50,B03_41,Open, ,, , 
907,L1-DCX-126AK-SW13_VS50,B03_42,Open, ,, , 
908,L1-DCX-126AK-SW13_VS50,B03_43,Open, ,, , 
909,L1-DCX-126AK-SW13_VS50,B03_44,Open, ,, , 
910,L1-DCX-126AK-SW13_VS50,B03_45,Open, ,, , 
911,L1-DCX-126AK-SW13_VS50,B03_46,Open, ,, , 
912,L1-DCX-126AK-SW13_VS50,B03_47,Open, ,, , 
913,L1-DCX-126AK-SW13_VS50,B04_00,Reserved, ,, , 
914,L1-DCX-126AK-SW13_VS50,B04_01,Reserved, ,, , 
915,L1-DCX-126AK-SW13_VS50,B04_02,Reserved, ,, , 
916,L1-DCX-126AK-SW13_VS50,B04_03,Reserved, ,, , 
917,L1-DCX-126AK-SW13_VS50,B04_04,Online,OFHN1_04_11,50:00:09:73:A8:1D:28:CB,126AE_AIR/62AG_MDA,C_P09
918,L1-DCX-126AK-SW13_VS50,B04_05,Online, ,, , 
919,L1-DCX-126AK-SW13_VS50,B04_06,Online,OLBN1_04_04,50:00:09:73:98:02:7C:C4,126AZ_AIR/62 AJ_MDA,B_P05
920,L1-DCX-126AK-SW13_VS50,B04_07,Online,OLBN1_04_05,50:00:09:73:98:02:7C:C5,126AZ_AIR/62 AJ_MDA,B_P06
921,L1-DCX-126AK-SW13_VS50,B04_08,Online,OLBN1_04_06,50:00:09:73:98:02:7C:C6,126AZ_AIR/62 AJ_MDA,B_P07
922,L1-DCX-126AK-SW13_VS50,B04_09,Online,OLBN1_04_07,50:00:09:73:98:02:7C:C7,126AZ_AIR/62 AJ_MDA,B_P08
923,L1-DCX-126AK-SW13_VS50,B04_10,Online,OWEN1_02_28,50:00:09:73:B0:08:48:5C,132AM_AIR/62AH_MDA,D_P09
924,L1-DCX-126AK-SW13_VS50,B04_11,Online,OWEN1_02_29,50:00:09:73:B0:08:48:5D,132AM_AIR/62AH_MDA,D_P10
925,L1-DCX-126AK-SW13_VS50,B04_12,Online,OWEN1_02_30,50:00:09:73:B0:08:48:5E,132AM_AIR/62AH_MDA,D_P11
926,L1-DCX-126AK-SW13_VS50,B04_13,Online,OWEN1_02_31,50:00:09:73:B0:08:48:5F,132AM_AIR/62AH_MDA,D_P12
927,L1-DCX-126AK-SW13_VS50,B04_14,Online,OTUN1_10E_P1,50:00:09:72:08:36:F5:25,142AM_AIR/62AH_MDA,C_P02
928,L1-DCX-126AK-SW13_VS50,B04_15,Online,OTUN1_10F_P0,50:00:09:72:08:36:F5:64,142AM_AIR/62AH_MDA,C_P03
929,L1-DCX-126AK-SW13_VS50,B04_16,Online,OTUN1_10F_P1,50:00:09:72:08:36:F5:65,142AM_AIR/62AH_MDA,C_P04
930,L1-DCX-126AK-SW13_VS50,B04_17,Online,OTUN1_10G_P0,50:00:09:72:08:36:F5:A4,142AM_AIR/62AH_MDA,C_P05
931,L1-DCX-126AK-SW13_VS50,B04_18,Online,OTUN1_10G_P1,50:00:09:72:08:36:F5:A5,142AM_AIR/62AH_MDA,C_P06
932,L1-DCX-126AK-SW13_VS50,B04_19,Online,OTUN1_10H_P0,50:00:09:72:08:36:F5:E4,142AM_AIR/62AH_MDA,C_P07
933,L1-DCX-126AK-SW13_VS50,B04_20,Online, ,, , 
934,L1-DCX-126AK-SW13_VS50,B04_21,Online, ,, , 
935,L1-DCX-126AK-SW13_VS50,B04_22,Online, ,, , 
936,L1-DCX-126AK-SW13_VS50,B04_23,Online, ,, , 
937,L1-DCX-126AK-SW13_VS50,B04_24,Online,DQAF1247_S7_P2,50:06:0B:00:00:3B:6E:AA,142AZ_AIR/62 AI_MDA,D_P10
938,L1-DCX-126AK-SW13_VS50,B04_25,Open, ,, , 
939,L1-DCX-126AK-SW13_VS50,B04_26,Online,DQAF5072_S2_P1,10:00:00:90:FA:07:A1:93,146AQ_AIR/62 AI_MDA,B_P10
940,L1-DCX-126AK-SW13_VS50,B04_27,Online,DQAF1208_S4_P1,10:00:00:00:C9:93:80:49,146AK_AIR/62 AI_MDA,I_P04
941,L1-DCX-126AK-SW13_VS50,B04_28,Online,DQAF1212_S4_P1,10:00:00:00:C9:90:D2:83,146AK_AIR/62 AI_MDA,I_P10
942,L1-DCX-126AK-SW13_VS50,B04_29,Online,DQAH117_S2_P1,10:00:00:00:C9:FC:46:DB,146AK_AIR/62 AI_MDA,J_P10
